right x, right y, right size, left x, left y, left size
3.184570,8.675537,34.468750,7.848145,7.782715,35.304688
3.184814,8.673340,34.460938,7.847168,7.785645,35.308594
3.184326,8.672607,34.457031,7.842285,7.782471,35.312500
3.185303,8.674316,34.460938,7.838379,7.782715,35.308594
3.187256,8.673828,34.457031,7.840332,7.780273,35.304688
3.188721,8.671387,34.449219,7.841553,7.781006,35.296875
3.187988,8.672119,34.441406,7.844482,7.778564,35.292969
3.190186,8.673340,34.433594,7.842285,7.778320,35.289062
3.190918,8.671631,34.429688,7.844727,7.777100,35.281250
3.190674,8.671631,34.433594,7.843750,7.775879,35.285156
3.192383,8.673096,34.429688,7.843506,7.772705,35.285156
3.193115,8.669678,34.429688,7.845459,7.765381,35.269531
3.193604,8.671143,34.429688,7.843994,7.764648,35.265625
3.193359,8.676025,34.429688,7.843750,7.765381,35.277344
3.195801,8.677979,34.425781,7.841064,7.761963,35.277344
3.193848,8.671143,34.429688,7.840820,7.760254,35.285156
3.194092,8.666260,34.433594,7.836914,7.760498,35.285156
3.193604,8.668945,34.433594,7.838867,7.755615,35.292969
3.193848,8.661377,34.433594,7.839355,7.755615,35.289062
3.196533,8.654541,34.433594,7.838379,7.750977,35.285156
3.199219,8.659912,34.433594,7.839844,7.750977,35.273438
3.198730,8.654297,34.425781,7.839111,7.748047,35.277344
3.198730,8.655518,34.421875,7.838623,7.745117,35.273438
3.198975,8.651123,34.421875,7.838623,7.743408,35.265625
3.201172,8.649170,34.414062,7.838867,7.744629,35.257812
3.195557,8.650146,34.425781,7.837891,7.738525,35.253906
3.195312,8.645264,34.425781,7.839600,7.739258,35.250000
3.196777,8.642334,34.421875,7.843018,7.735596,35.246094
3.199219,8.642578,34.417969,7.846191,7.733398,35.238281
3.202637,8.641113,34.417969,7.847168,7.729980,35.250000
3.204590,8.636963,34.414062,7.845947,7.727051,35.242188
3.206543,8.633301,34.410156,7.846436,7.729492,35.250000
3.208008,8.625977,34.410156,7.848389,7.725342,35.238281
3.203857,8.626221,34.410156,7.850098,7.720947,35.230469
3.207031,8.624756,34.414062,7.845459,7.719482,35.230469
3.206787,8.617920,34.390625,7.846680,7.717529,35.234375
3.211426,8.618408,34.382812,7.844238,7.717041,35.238281
3.206055,8.618408,34.386719,7.842041,7.715332,35.238281
3.209717,8.619141,34.382812,7.842285,7.713623,35.242188
3.211914,8.619629,34.378906,7.839600,7.713379,35.246094
3.213867,8.617188,34.371094,7.840576,7.713623,35.246094
3.209473,8.611328,34.382812,7.838135,7.709473,35.250000
3.209229,8.603271,34.378906,7.838379,7.706299,35.242188
3.210693,8.602051,34.375000,7.834717,7.706055,35.242188
3.214844,8.600830,34.375000,7.834961,7.705322,35.242188
3.215332,8.599365,34.371094,7.831787,7.704346,35.242188
3.213867,8.602539,34.375000,7.830811,7.706543,35.238281
3.213623,8.601318,34.355469,7.831543,7.709229,35.226562
3.213623,8.599121,34.359375,7.829346,7.707275,35.222656
3.214600,8.598877,34.359375,7.832520,7.707520,35.218750
3.215576,8.598389,34.363281,7.830811,7.709229,35.214844
3.217041,8.598389,34.359375,7.830811,7.709229,35.207031
3.221680,8.598633,34.359375,7.833984,7.713135,35.195312
3.218018,8.597168,34.367188,7.832031,7.714111,35.191406
3.217529,8.603027,34.371094,7.833984,7.718018,35.187500
3.217529,8.599854,34.371094,7.832764,7.722900,35.191406
3.220215,8.606201,34.363281,7.835693,7.724121,35.195312
3.218018,8.610352,34.363281,7.834473,7.727783,35.191406
3.217041,8.607910,34.359375,7.836182,7.725586,35.179688
3.215088,8.609375,34.355469,7.836182,7.730957,35.171875
3.215820,8.613770,34.355469,7.839111,7.733887,35.171875
3.215576,8.619385,34.351562,7.838135,7.734863,35.164062
3.220459,8.623779,34.351562,7.843994,7.739502,35.164062
3.217529,8.624023,34.335938,7.841064,7.739990,35.164062
3.216797,8.623779,34.343750,7.843750,7.740723,35.167969
3.213135,8.618896,34.347656,7.844971,7.745117,35.167969
3.212891,8.625244,34.347656,7.844727,7.753662,35.160156
3.212646,8.626465,34.347656,7.847168,7.751221,35.171875
3.214111,8.626465,34.355469,7.852539,7.757324,35.156250
3.213623,8.630859,34.359375,7.850586,7.759033,35.164062
3.215820,8.634277,34.351562,7.851807,7.761475,35.160156
3.216553,8.637939,34.339844,7.851807,7.770752,35.152344
3.215820,8.639648,34.339844,7.856445,7.773926,35.156250
3.212646,8.643555,34.335938,7.857178,7.778320,35.140625
3.210693,8.647217,34.335938,7.853760,7.782227,35.140625
3.211182,8.647949,34.332031,7.857666,7.785645,35.121094
3.212646,8.652588,34.328125,7.854980,7.788818,35.117188
3.211670,8.650146,34.324219,7.854980,7.792236,35.117188
3.210693,8.652100,34.320312,7.853271,7.797119,35.121094
3.212402,8.652588,34.308594,7.852295,7.798828,35.121094
3.210938,8.650879,34.316406,7.851318,7.801514,35.117188
3.208984,8.653564,34.316406,7.852051,7.802490,35.121094
3.210205,8.657471,34.328125,7.854492,7.804932,35.125000
3.209961,8.656738,34.328125,7.851074,7.808838,35.117188
3.206787,8.658203,34.320312,7.852783,7.809814,35.121094
3.208984,8.659180,34.320312,7.851562,7.812988,35.117188
3.211182,8.664307,34.320312,7.848633,7.812988,35.113281
3.212402,8.665039,34.320312,7.849365,7.814941,35.105469
3.212158,8.666504,34.316406,7.847412,7.818359,35.101562
3.209473,8.660645,34.320312,7.843262,7.821045,35.109375
3.214111,8.662354,34.308594,7.841309,7.821045,35.101562
3.211426,8.662109,34.312500,7.839355,7.822998,35.097656
3.209961,8.662109,34.312500,7.836182,7.825928,35.097656
3.210938,8.662598,34.292969,7.839111,7.826660,35.082031
3.210693,8.663086,34.292969,7.835938,7.827881,35.078125
3.208252,8.666260,34.289062,7.834717,7.828613,35.078125
3.205322,8.666016,34.285156,7.835693,7.829590,35.078125
3.203613,8.665771,34.285156,7.839600,7.831787,35.070312
3.200684,8.669189,34.289062,7.834717,7.831299,35.066406
3.207031,8.663330,34.281250,7.832520,7.830078,35.062500
3.206055,8.665771,34.281250,7.834473,7.831543,35.046875
3.203613,8.667236,34.277344,7.830322,7.829346,35.050781
3.204102,8.667236,34.281250,7.831055,7.830811,35.042969
3.209473,8.666016,34.289062,7.834473,7.833496,35.042969
3.211426,8.668701,34.289062,7.831787,7.832520,35.042969
3.209473,8.670410,34.289062,7.829834,7.831299,35.042969
3.208496,8.669922,34.292969,7.834473,7.832031,35.035156
3.206055,8.668213,34.292969,7.831787,7.830078,35.035156
3.207764,8.661865,34.292969,7.835205,7.829590,35.031250
3.210449,8.662109,34.289062,7.837158,7.825928,35.042969
3.213867,8.663574,34.281250,7.841064,7.826416,35.039062
3.214111,8.664795,34.281250,7.840088,7.822998,35.046875
3.224365,8.669678,34.277344,7.842285,7.824707,35.046875
3.222900,8.666016,34.281250,7.843506,7.826416,35.039062
3.225098,8.663574,34.265625,7.843018,7.822510,35.046875
3.221436,8.666504,34.277344,7.847900,7.822510,35.046875
3.221436,8.664307,34.277344,7.846436,7.821533,35.054688
3.218994,8.661621,34.277344,7.843018,7.822754,35.054688
3.216064,8.663330,34.277344,7.848877,7.822021,35.046875
3.220215,8.664062,34.277344,7.844482,7.821289,35.050781
3.216797,8.657227,34.277344,7.848877,7.816650,35.046875
3.217285,8.656982,34.281250,7.851562,7.815430,35.042969
3.221436,8.660156,34.277344,7.852295,7.815674,35.031250
3.219482,8.659668,34.277344,7.849121,7.815674,35.035156
3.226562,8.655273,34.265625,7.851562,7.812988,35.035156
3.225342,8.656250,34.257812,7.846924,7.813232,35.035156
3.222656,8.652832,34.250000,7.848389,7.812744,35.035156
3.221191,8.656738,34.250000,7.843506,7.814209,35.039062
3.221191,8.652100,34.253906,7.842773,7.815674,35.035156
3.221680,8.654541,34.257812,7.840576,7.816162,35.031250
3.224121,8.657227,34.246094,7.844971,7.811035,35.039062
3.223877,8.659424,34.253906,7.840576,7.814209,35.039062
3.224854,8.660645,34.253906,7.843018,7.812500,35.031250
3.230713,8.654785,34.238281,7.839600,7.813477,35.031250
3.232910,8.655273,34.246094,7.837158,7.810303,35.035156
3.234131,8.661865,34.246094,7.840820,7.807373,35.027344
3.232910,8.662842,34.250000,7.838623,7.805664,35.023438
3.234619,8.661621,34.246094,7.843994,7.806152,35.019531
3.238525,8.662842,34.242188,7.843018,7.806396,35.019531
3.236328,8.664307,34.257812,7.843750,7.808350,35.003906
3.237305,8.662598,34.250000,7.845703,7.803467,35.007812
3.237305,8.662598,34.246094,7.845947,7.804443,35.003906
3.235596,8.661621,34.253906,7.846924,7.807129,34.996094
3.234619,8.656494,34.238281,7.845215,7.804688,35.000000
3.232910,8.657471,34.246094,7.846924,7.801514,35.003906
3.237061,8.654297,34.238281,7.845947,7.798096,35.003906
3.232422,8.656494,34.246094,7.847412,7.799561,35.000000
3.234131,8.657959,34.242188,7.844971,7.801514,35.000000
3.243652,8.656006,34.234375,7.842041,7.800293,35.000000
3.241455,8.657227,34.238281,7.842773,7.805664,34.988281
3.242920,8.657715,34.234375,7.842041,7.806885,34.984375
3.240479,8.655762,34.238281,7.840576,7.808838,34.984375
3.237305,8.659668,34.246094,7.842773,7.810059,34.980469
3.235596,8.660889,34.253906,7.841553,7.809814,34.980469
3.238281,8.660400,34.246094,7.838135,7.810791,34.980469
3.234375,8.660645,34.253906,7.834473,7.808350,34.984375
3.229492,8.657471,34.250000,7.839844,7.808350,34.984375
3.235596,8.658936,34.250000,7.835938,7.807617,34.984375
3.232910,8.657471,34.250000,7.838867,7.810303,34.980469
3.232422,8.659180,34.257812,7.836670,7.810303,34.980469
3.232666,8.662842,34.246094,7.835449,7.812012,34.976562
3.231201,8.660400,34.250000,7.832031,7.814941,34.964844
3.231445,8.665527,34.253906,7.829834,7.818359,34.964844
3.224609,8.662842,34.257812,7.835693,7.821777,34.949219
3.221680,8.662354,34.261719,7.835693,7.820801,34.941406
3.227051,8.666260,34.257812,7.829834,7.820801,34.937500
3.225586,8.666992,34.253906,7.836670,7.822021,34.921875
3.227539,8.666992,34.253906,7.835205,7.822754,34.921875
3.230225,8.669922,34.257812,7.830811,7.826172,34.925781
3.229736,8.667480,34.257812,7.833496,7.829346,34.921875
3.227539,8.666016,34.261719,7.830566,7.831787,34.929688
3.228027,8.664062,34.250000,7.827881,7.833984,34.937500
3.227539,8.657959,34.250000,7.834473,7.837891,34.921875
3.221191,8.652344,34.253906,7.832031,7.836670,34.921875
3.220215,8.647705,34.257812,7.832764,7.834961,34.917969
3.220703,8.655029,34.250000,7.833008,7.838135,34.917969
3.226807,8.658447,34.253906,7.828125,7.838623,34.917969
3.228271,8.661377,34.246094,7.824219,7.843018,34.917969
3.229736,8.663818,34.257812,7.822510,7.844971,34.925781
3.232422,8.667969,34.253906,7.820801,7.844971,34.917969
3.235352,8.666748,34.261719,7.819092,7.849609,34.917969
3.234131,8.665527,34.250000,7.816650,7.848877,34.925781
3.228027,8.662598,34.265625,7.813232,7.848389,34.925781
3.229248,8.671143,34.253906,7.810791,7.848877,34.925781
3.232910,8.673096,34.246094,7.813721,7.848877,34.921875
3.235840,8.672607,34.242188,7.812500,7.852539,34.929688
3.238037,8.673096,34.238281,7.810303,7.854004,34.929688
3.236328,8.671387,34.257812,7.812744,7.853516,34.925781
3.239990,8.672852,34.253906,7.809570,7.854004,34.925781
3.240234,8.672607,34.250000,7.810791,7.855469,34.921875
3.243408,8.673340,34.246094,7.809082,7.855713,34.925781
3.235596,8.668213,34.257812,7.811279,7.857178,34.921875
3.238037,8.669678,34.261719,7.809082,7.858398,34.929688
3.241211,8.669434,34.257812,7.806396,7.858398,34.933594
3.244629,8.667725,34.257812,7.799072,7.857178,34.929688
3.247803,8.670898,34.250000,7.802002,7.857910,34.921875
3.240479,8.672607,34.250000,7.797852,7.858398,34.921875
3.238525,8.672607,34.246094,7.797363,7.859131,34.921875
3.239502,8.675537,34.234375,7.796631,7.860840,34.925781
3.244629,8.672119,34.238281,7.799805,7.860107,34.921875
3.241455,8.671631,34.242188,7.800537,7.860352,34.925781
3.247314,8.671875,34.242188,7.798584,7.861084,34.921875
3.249023,8.672852,34.250000,7.803955,7.861084,34.917969
3.250977,8.668945,34.246094,7.804199,7.861816,34.925781
3.252197,8.674316,34.230469,7.799316,7.860840,34.921875
3.249023,8.675537,34.234375,7.797607,7.862305,34.929688
3.248535,8.675781,34.226562,7.800293,7.863281,34.925781
3.249512,8.677246,34.218750,7.801758,7.862305,34.929688
3.245850,8.676514,34.207031,7.799561,7.862549,34.921875
3.249268,8.678223,34.191406,7.796875,7.862305,34.917969
3.250732,8.681152,34.183594,7.802002,7.863281,34.914062
3.246826,8.683105,34.175781,7.805664,7.864014,34.906250
3.243408,8.676270,34.191406,7.807129,7.863281,34.902344
3.247559,8.679688,34.171875,7.805664,7.863525,34.906250
3.242920,8.678223,34.179688,7.810791,7.866211,34.898438
3.234619,8.677002,34.191406,7.810059,7.868164,34.902344
3.243408,8.674316,34.191406,7.810791,7.866943,34.906250
3.238281,8.677490,34.191406,7.807129,7.866943,34.902344
3.234131,8.670166,34.199219,7.808350,7.866943,34.910156
3.236328,8.671631,34.199219,7.808594,7.867188,34.910156
3.238281,8.672852,34.191406,7.809326,7.866699,34.902344
3.229004,8.674805,34.199219,7.811035,7.868896,34.906250
3.226807,8.667725,34.207031,7.808350,7.867676,34.902344
3.223145,8.662354,34.214844,7.807129,7.867676,34.898438
3.219482,8.662598,34.214844,7.804199,7.866943,34.894531
3.218018,8.662354,34.222656,7.804443,7.866943,34.894531
3.222412,8.668213,34.210938,7.801270,7.867188,34.886719
3.218018,8.664551,34.218750,7.803223,7.866943,34.886719
3.215332,8.666992,34.214844,7.803955,7.867432,34.882812
3.213867,8.669434,34.214844,7.807129,7.863037,34.871094
3.210938,8.671143,34.214844,7.807373,7.863525,34.871094
3.216064,8.671387,34.207031,7.805176,7.862549,34.871094
3.212891,8.671875,34.214844,7.803467,7.862061,34.871094
3.206299,8.671143,34.203125,7.804199,7.862305,34.875000
3.211914,8.667725,34.199219,7.802979,7.860840,34.867188
3.204834,8.666260,34.187500,7.799072,7.859131,34.871094
3.201416,8.663574,34.191406,7.799072,7.859375,34.867188
3.206543,8.664795,34.187500,7.799072,7.857666,34.867188
3.200439,8.666260,34.183594,7.797607,7.859619,34.867188
3.197266,8.665283,34.179688,7.795898,7.860840,34.863281
3.194092,8.664551,34.183594,7.795166,7.861084,34.859375
3.186768,8.662109,34.175781,7.793945,7.861328,34.855469
3.183105,8.658691,34.191406,7.794678,7.861328,34.851562
3.181396,8.658203,34.187500,7.795410,7.859863,34.855469
3.177734,8.657959,34.187500,7.795654,7.860107,34.835938
3.172119,8.657715,34.179688,7.791504,7.859863,34.843750
3.166016,8.652100,34.179688,7.789551,7.861816,34.835938
3.166260,8.648438,34.187500,7.795166,7.863281,34.820312
3.162842,8.647217,34.179688,7.793213,7.863037,34.824219
3.156982,8.645508,34.175781,7.791260,7.864990,34.816406
3.164307,8.649658,34.156250,7.791260,7.863037,34.820312
3.161377,8.648438,34.156250,7.791504,7.863770,34.812500
3.157715,8.647461,34.152344,7.790283,7.865234,34.804688
3.161133,8.645508,34.156250,7.791748,7.866943,34.800781
3.155762,8.644287,34.156250,7.793701,7.867188,34.804688
3.155518,8.646729,34.148438,7.794434,7.868652,34.804688
3.154541,8.645508,34.140625,7.792969,7.869629,34.804688
3.149902,8.642578,34.136719,7.794189,7.871094,34.800781
3.147949,8.645264,34.128906,7.796875,7.873291,34.804688
3.143311,8.641357,34.128906,7.792480,7.873291,34.800781
3.141846,8.641602,34.121094,7.791260,7.871094,34.800781
3.138916,8.639404,34.113281,7.788330,7.870361,34.792969
3.136719,8.638184,34.109375,7.786865,7.870361,34.785156
3.144531,8.634033,34.113281,7.784912,7.869629,34.785156
3.145508,8.636475,34.113281,7.786621,7.870361,34.785156
3.142090,8.633301,34.113281,7.789795,7.869385,34.773438
3.137939,8.632324,34.101562,7.789551,7.867676,34.769531
3.140381,8.633301,34.078125,7.788574,7.868652,34.765625
3.146973,8.625977,34.082031,7.789062,7.867920,34.761719
3.146240,8.627197,34.062500,7.789307,7.869385,34.753906
3.141357,8.626221,34.066406,7.787354,7.868652,34.765625
3.142822,8.622314,34.058594,7.787354,7.868164,34.773438
3.140625,8.618896,34.062500,7.787109,7.866699,34.765625
3.140137,8.612305,34.074219,7.790283,7.865234,34.769531
3.138672,8.612549,34.062500,7.789795,7.864990,34.765625
3.136719,8.606689,34.062500,7.790039,7.866455,34.753906
3.132080,8.607666,34.050781,7.790283,7.866211,34.753906
3.128662,8.604004,34.050781,7.787109,7.865479,34.750000
3.128174,8.604736,34.046875,7.788574,7.865234,34.750000
3.126465,8.604736,34.042969,7.785400,7.864746,34.753906
3.125488,8.601807,34.050781,7.788086,7.862549,34.757812
3.125732,8.600830,34.042969,7.787598,7.860840,34.753906
3.122314,8.596436,34.050781,7.786865,7.860840,34.757812
3.126221,8.592773,34.050781,7.785400,7.862061,34.750000
3.124756,8.594482,34.046875,7.785889,7.861328,34.742188
3.124268,8.593018,34.046875,7.786865,7.860107,34.738281
3.124268,8.592041,34.042969,7.786865,7.863037,34.730469
3.118652,8.588867,34.054688,7.781738,7.859863,34.738281
3.125244,8.590332,34.039062,7.775391,7.858154,34.742188
3.125000,8.585938,34.039062,7.779053,7.857910,34.734375
3.120605,8.579834,34.050781,7.780273,7.857178,34.730469
3.117432,8.582031,34.046875,7.780029,7.851074,34.734375
3.116943,8.581787,34.039062,7.783936,7.852539,34.738281
3.115723,8.583008,34.027344,7.782471,7.856689,34.734375
3.116699,8.580566,34.027344,7.784424,7.855957,34.734375
3.114990,8.578369,34.035156,7.783691,7.857422,34.734375
3.113037,8.578369,34.019531,7.784424,7.860596,34.730469
3.112793,8.577148,34.019531,7.788086,7.859619,34.722656
3.108887,8.575195,34.027344,7.786865,7.861572,34.714844
3.111084,8.576904,34.019531,7.787354,7.857910,34.703125
3.108887,8.575928,34.011719,7.789307,7.861084,34.703125
3.108154,8.573242,34.007812,7.787354,7.859863,34.699219
3.107178,8.573242,34.000000,7.788574,7.860107,34.695312
3.109131,8.574707,33.996094,7.787842,7.856934,34.695312
3.105957,8.575684,33.996094,7.787109,7.857910,34.683594
3.105713,8.577393,33.992188,7.785156,7.856445,34.695312
3.106201,8.575684,33.988281,7.781250,7.861572,34.699219
3.107910,8.577881,33.984375,7.781738,7.863770,34.695312
3.107666,8.578369,33.980469,7.777832,7.866943,34.699219
3.110352,8.579590,33.976562,7.779785,7.868652,34.699219
3.113037,8.581543,33.972656,7.777100,7.865234,34.699219
3.112061,8.582764,33.972656,7.778809,7.865967,34.687500
3.111816,8.583496,33.972656,7.776611,7.866455,34.691406
3.113525,8.584961,33.968750,7.778076,7.864746,34.683594
3.113525,8.583984,33.968750,7.774658,7.866211,34.691406
3.115967,8.583984,33.968750,7.772461,7.867676,34.691406
3.114258,8.583740,33.964844,7.774658,7.865479,34.683594
3.115723,8.583740,33.960938,7.778564,7.865479,34.679688
3.114258,8.585449,33.957031,7.776367,7.866943,34.687500
3.116455,8.588623,33.953125,7.776367,7.867920,34.691406
3.118896,8.590576,33.953125,7.774170,7.868896,34.695312
3.116943,8.591553,33.953125,7.777344,7.868652,34.687500
3.117676,8.592529,33.949219,7.779297,7.868896,34.675781
3.123535,8.591064,33.949219,7.781738,7.868896,34.671875
3.123291,8.589600,33.941406,7.778809,7.869385,34.679688
3.122803,8.588379,33.941406,7.781006,7.867432,34.671875
3.126221,8.590576,33.933594,7.782227,7.871582,34.675781
3.125732,8.588867,33.933594,7.784180,7.871582,34.671875
3.128174,8.590576,33.925781,7.781494,7.871094,34.671875
3.127930,8.594238,33.925781,7.783447,7.869873,34.664062
3.129883,8.593994,33.925781,7.784180,7.872314,34.664062
3.128662,8.593506,33.933594,7.782715,7.872314,34.664062
3.129639,8.593018,33.937500,7.783447,7.875000,34.667969
3.132324,8.591309,33.925781,7.780518,7.873535,34.671875
3.135742,8.592041,33.929688,7.781738,7.876221,34.667969
3.136719,8.592041,33.933594,7.784668,7.875977,34.667969
3.136475,8.593506,33.933594,7.781494,7.876709,34.671875
3.135986,8.594727,33.933594,7.786133,7.876709,34.667969
3.133789,8.597168,33.941406,7.784912,7.877930,34.671875
3.139648,8.598633,33.933594,7.782471,7.882080,34.675781
3.141357,8.594482,33.941406,7.780518,7.883545,34.679688
3.142822,8.593506,33.941406,7.783936,7.883789,34.671875
3.143311,8.597412,33.941406,7.779541,7.888184,34.683594
3.146484,8.598145,33.937500,7.777344,7.888184,34.687500
3.148193,8.599121,33.925781,7.784912,7.887207,34.667969
3.150879,8.602295,33.917969,7.784668,7.887695,34.664062
3.155518,8.602783,33.914062,7.782959,7.887695,34.667969
3.158447,8.602051,33.921875,7.784668,7.886230,34.667969
3.162109,8.601318,33.921875,7.784912,7.885498,34.667969
3.164307,8.606934,33.917969,7.787598,7.885010,34.667969
3.160400,8.603760,33.933594,7.785156,7.886475,34.675781
3.162598,8.597656,33.945312,7.784424,7.885010,34.675781
3.163330,8.602539,33.933594,7.782959,7.883789,34.683594
3.167236,8.609375,33.921875,7.786133,7.885498,34.679688
3.171875,8.608154,33.917969,7.782227,7.886475,34.687500
3.172363,8.608887,33.914062,7.779785,7.888672,34.683594
3.175049,8.610107,33.910156,7.782959,7.885010,34.679688
3.176758,8.611816,33.914062,7.783203,7.885986,34.679688
3.179199,8.608887,33.917969,7.781006,7.885986,34.679688
3.183594,8.609863,33.917969,7.779053,7.889648,34.687500
3.184082,8.609131,33.914062,7.785156,7.888184,34.671875
3.185547,8.606445,33.917969,7.784180,7.887939,34.675781
3.188477,8.606934,33.921875,7.780518,7.888916,34.683594
3.192383,8.606689,33.921875,7.778076,7.889404,34.687500
3.196777,8.605957,33.921875,7.781982,7.891846,34.679688
3.197021,8.606445,33.925781,7.777588,7.890381,34.679688
3.194824,8.606445,33.925781,7.780029,7.891113,34.671875
3.198486,8.611328,33.921875,7.779053,7.892822,34.675781
3.198242,8.611328,33.925781,7.780029,7.893311,34.675781
3.199219,8.613037,33.925781,7.785645,7.892090,34.667969
3.203857,8.614502,33.929688,7.783447,7.894531,34.671875
3.207031,8.619141,33.929688,7.782227,7.895020,34.671875
3.210938,8.619873,33.933594,7.783936,7.895996,34.671875
3.208984,8.621338,33.929688,7.780762,7.895020,34.671875
3.211670,8.621582,33.917969,7.784424,7.893066,34.667969
3.209473,8.625977,33.914062,7.783203,7.893555,34.671875
3.209717,8.625732,33.914062,7.786377,7.891357,34.667969
3.214111,8.625732,33.910156,7.783691,7.892090,34.667969
3.214111,8.622314,33.914062,7.783691,7.893555,34.671875
3.218994,8.625977,33.910156,7.782959,7.893555,34.675781
3.216309,8.628418,33.906250,7.783447,7.893555,34.671875
3.216553,8.630615,33.890625,7.781006,7.893555,34.667969
3.218262,8.625977,33.902344,7.780762,7.894287,34.671875
3.218018,8.629639,33.898438,7.777588,7.895264,34.679688
3.217285,8.630615,33.902344,7.778564,7.894775,34.679688
3.216797,8.625977,33.917969,7.779053,7.895508,34.675781
3.216064,8.628906,33.917969,7.779541,7.894043,34.679688
3.219238,8.631592,33.917969,7.780762,7.897949,34.664062
3.219727,8.632568,33.921875,7.780518,7.898682,34.652344
3.216797,8.635742,33.914062,7.779297,7.899414,34.652344
3.220947,8.633545,33.921875,7.776123,7.899658,34.648438
3.224121,8.635010,33.925781,7.775391,7.900635,34.656250
3.227295,8.636230,33.921875,7.776367,7.898926,34.652344
3.227539,8.636963,33.921875,7.775391,7.901367,34.652344
3.226318,8.640137,33.917969,7.774902,7.900146,34.652344
3.229980,8.642090,33.914062,7.771729,7.901123,34.648438
3.233887,8.644043,33.917969,7.767822,7.900635,34.648438
3.236572,8.645020,33.910156,7.765137,7.901123,34.644531
3.235352,8.648926,33.902344,7.765869,7.901367,34.644531
3.236084,8.655029,33.898438,7.765381,7.904785,34.644531
3.243408,8.658203,33.878906,7.764893,7.904785,34.640625
3.244629,8.665527,33.871094,7.767578,7.911865,34.644531
3.243164,8.666504,33.871094,7.768311,7.915283,34.644531
3.243652,8.666748,33.871094,7.771484,7.914551,34.632812
3.242920,8.666504,33.875000,7.771484,7.913818,34.632812
3.242188,8.667725,33.875000,7.773926,7.913574,34.625000
3.242920,8.669434,33.867188,7.777100,7.911621,34.621094
3.239014,8.665771,33.875000,7.776123,7.912109,34.621094
3.243896,8.661377,33.878906,7.776123,7.909912,34.613281
3.245117,8.656982,33.875000,7.780273,7.909424,34.617188
3.237793,8.657959,33.878906,7.782471,7.910645,34.609375
3.239258,8.659912,33.875000,7.781006,7.909180,34.613281
3.239014,8.658203,33.875000,7.782471,7.907227,34.605469
3.241211,8.661621,33.875000,7.784912,7.909424,34.597656
3.242676,8.651367,33.871094,7.784424,7.909668,34.601562
3.241943,8.650635,33.875000,7.778809,7.912842,34.597656
3.241211,8.653076,33.867188,7.779785,7.910889,34.589844
3.243408,8.657227,33.863281,7.780762,7.909912,34.585938
3.244629,8.658447,33.851562,7.783203,7.910156,34.570312
3.244385,8.659180,33.855469,7.781738,7.908936,34.574219
3.243652,8.659912,33.867188,7.780518,7.907227,34.570312
3.244873,8.660400,33.859375,7.779297,7.905029,34.578125
3.244873,8.662109,33.851562,7.780762,7.903564,34.570312
3.245117,8.664551,33.851562,7.777832,7.904297,34.570312
3.245361,8.664795,33.859375,7.782227,7.902832,34.570312
3.245117,8.667969,33.863281,7.779053,7.900879,34.570312
3.244385,8.665771,33.863281,7.778809,7.904541,34.562500
3.244141,8.669922,33.855469,7.779541,7.910645,34.550781
3.242432,8.670166,33.851562,7.780273,7.908691,34.546875
3.243164,8.656738,33.851562,7.778320,7.906738,34.542969
3.241211,8.655273,33.847656,7.781494,7.907471,34.542969
3.244141,8.658203,33.839844,7.780518,7.910400,34.542969
3.244873,8.656006,33.835938,7.777100,7.910156,34.554688
3.244629,8.654053,33.835938,7.781738,7.915283,34.546875
3.241943,8.654541,33.839844,7.779297,7.914551,34.554688
3.244141,8.658936,33.828125,7.778320,7.914062,34.550781
3.243896,8.665039,33.820312,7.778809,7.915039,34.542969
3.245361,8.664307,33.808594,7.778076,7.911621,34.535156
3.241455,8.665039,33.816406,7.779053,7.911377,34.535156
3.240723,8.668945,33.820312,7.787109,7.911377,34.527344
3.239014,8.662598,33.812500,7.786133,7.911621,34.523438
3.240967,8.663086,33.816406,7.785156,7.910156,34.515625
3.240234,8.663086,33.812500,7.784912,7.908936,34.515625
3.238525,8.665039,33.808594,7.784424,7.908203,34.511719
3.237061,8.667969,33.820312,7.782959,7.907959,34.507812
3.245361,8.673340,33.808594,7.783691,7.908203,34.500000
3.242920,8.671387,33.812500,7.783447,7.906738,34.496094
3.243164,8.675537,33.812500,7.783691,7.907227,34.492188
3.240967,8.676514,33.820312,7.783203,7.908203,34.488281
3.241211,8.670166,33.808594,7.786377,7.910400,34.492188
3.238037,8.669189,33.824219,7.787109,7.910889,34.488281
3.234375,8.675049,33.820312,7.789062,7.915771,34.468750
3.233398,8.674561,33.820312,7.787109,7.915527,34.464844
3.227051,8.673340,33.828125,7.785156,7.914307,34.464844
3.222412,8.675781,33.816406,7.790771,7.919434,34.449219
3.219482,8.677734,33.820312,7.791260,7.924072,34.445312
3.222900,8.678711,33.812500,7.787598,7.923340,34.437500
3.221680,8.676514,33.800781,7.792725,7.922119,34.433594
3.221191,8.678955,33.808594,7.791504,7.925781,34.433594
3.218506,8.679199,33.808594,7.791260,7.926270,34.437500
3.218994,8.679199,33.804688,7.791016,7.925781,34.433594
3.219727,8.683594,33.792969,7.790527,7.925537,34.429688
3.219238,8.683350,33.773438,7.784180,7.933105,34.425781
3.215820,8.681152,33.769531,7.785645,7.936035,34.421875
3.214355,8.680908,33.757812,7.784180,7.933105,34.425781
3.218750,8.680176,33.761719,7.781006,7.931396,34.433594
